# Neutron spectra in c.m. frame. E in MeV, spectrum in arb. units.
# Statistical uncertainty only.
# from Phys. Rev. C 98, 044615
#-----------------------------------------------------------------
MASS        E           DATA        ERR-S
A_pre = 81
6.45	0	0
6.55	6.52246	6.61902
6.65	0	0
6.75	0	0
6.85	0	0
6.95	0	0
7.05	0	0
7.15	0	0
7.25	0	0
7.35	0	0
7.45	0	0
7.55	0	0
7.65	0	0
7.75	0	0
7.85	0	0
7.95	0	0
8.05	0	0
8.15	2.37435	2.42026
8.25	0	0
8.35	0	0
8.45	0	0
8.55	0	0
8.65	0	0
8.75	0	0
8.85	0	0
8.95	0	0
9.05	0	0
9.15	0	0
9.25	0	0
9.35	0	0
9.45	0	0
9.55	0	0
9.65	0	0
9.75	0	0
9.85	0	0
9.95	0	0

A_pre = 87
E	Counts	Stat.Err
0.05	85.1589	9.89759
0.15	129.464	13.0894
0.25	175.81	15.1775
0.35	187.665	15.7955
0.45	181.318	15.0524
0.55	207.21	19.5184
0.65	186.351	16.5763
0.75	165.688	16.6259
0.85	128.395	15.2576
0.95	165.778	19.081
1.05	146.276	17.0249
1.15	124.992	18.0481
1.25	124.561	16.5027
1.35	96.5944	13.2377
1.45	86.5629	15.7157
1.55	85.318	12.4378
1.65	80.7897	14.8243
1.75	73.941	13.855
1.85	69.4926	12.0331
1.95	50.9746	11.0139
2.05	47.9933	13.5612
2.15	60.0894	13.2504
2.25	39.0931	10.9721
2.35	47.9589	10.8536
2.45	47.3836	13.2531
2.55	38.3937	12.1412
2.65	39.3752	14.2155
2.75	21.9037	8.60144
2.85	34.7131	11.7894
2.95	33.2223	14.1567
3.05	14.704	6.41589
3.15	18.9219	7.22361
3.25	0	0
3.35	14.028	6.91856
3.45	9.06566	6.27697
3.55	17.705	9.66227
3.65	6.50955	4.22679
3.75	13.6062	6.09186
3.85	3.01193	2.4061
3.95	6.68847	4.3977
4.05	3.84736	3.22076
4.15	8.85207	4.84119
4.25	23.5468	15.7091
4.35	12.8557	6.19531
4.45	1.99587	2.27346
4.55	1.47316	1.72551
4.65	3.38353	3.70208
4.75	0	0
4.85	2.80239	3.00306
4.95	0	0
5.05	2.51595	2.78423
5.15	1.62289	1.81707
5.25	0	0
5.35	0	0
5.45	0	0
5.55	0	0
5.65	0	0
5.75	0	0
5.85	1.74009	1.92564
5.95	0	0
6.05	0	0
6.15	0	0
6.25	0	0
6.35	0	0
6.45	0	0
6.55	6.34925	4.79818
6.65	0	0
6.75	0	0
6.85	3.7055	3.86629
6.95	0	0
7.05	0	0
7.15	1.96834	2.06647
7.25	0	0
7.35	0	0
7.45	0	0
7.55	0	0
7.65	0	0
7.75	7.14057	7.26405
7.85	0	0
7.95	0	0
8.05	0	0
8.15	0	0
8.25	0	0
8.35	0	0
8.45	0	0
8.55	0	0
8.65	0	0
8.75	0	0
8.85	0	0
8.95	0	0
9.05	0	0
9.15	0	0
9.25	0	0
9.35	0	0
9.45	0	0
9.55	3.3402	3.37534
9.65	0	0
9.75	0	0
9.85	0	0
9.95	0	0

A_pre = 88
E	Counts	Stat.Err
0.05	112.589	10.8911
0.15	218.926	17.1819
0.25	257.236	18.8446
0.35	294.816	22.0429
0.45	297.309	21.0651
0.55	297.842	22.5525
0.65	241.733	19.3595
0.75	216.208	18.5734
0.85	255.926	23.1869
0.95	220.454	20.2934
1.05	207.186	21.9131
1.15	166.446	17.5769
1.25	172.228	18.8817
1.35	169.2	20.7813
1.45	158.491	21.6489
1.55	152.054	22.356
1.65	106.683	15.9562
1.75	105.087	17.8241
1.85	117.999	18.1228
1.95	70.197	14.3792
2.05	89.8842	14.6313
2.15	61.099	11.864
2.25	50.61	12.1788
2.35	47.8747	11.4307
2.45	60.131	13.4809
2.55	43.832	10.4425
2.65	34.8591	9.61614
2.75	34.5395	9.02228
2.85	31.0963	7.82159
2.95	26.3826	8.45242
3.05	41.5403	12.5186
3.15	32.7018	12.2557
3.25	11.571	6.705
3.35	20.2031	8.8503
3.45	16.1122	5.81482
3.55	26.0138	9.3731
3.65	20.2359	11.7091
3.75	9.11953	4.49602
3.85	14.862	8.03187
3.95	6.20267	4.17009
4.05	12.8023	6.28945
4.15	17.2967	7.56793
4.25	5.73923	3.79154
4.35	7.78328	6.08411
4.45	6.79789	5.97461
4.55	7.63853	6.21627
4.65	5.94537	4.67945
4.75	0	0
4.85	9.50887	6.0415
4.95	1.63882	1.93401
5.05	5.86304	6.16754
5.15	1.61797	1.94687
5.25	2.28441	2.58042
5.35	1.52832	1.78499
5.45	0	0
5.55	0	0
5.65	0	0
5.75	3.38815	3.59124
5.85	0	0
5.95	8.44638	7.27811
6.05	1.52504	1.78035
6.15	6.08496	6.28843
6.25	0	0
6.35	0	0
6.45	0	0
6.55	0	0
6.65	0	0
6.75	1.89509	2.08842
6.85	0	0
6.95	0	0
7.05	0	0
7.15	0	0
7.25	0	0
7.35	0	0
7.45	0	0
7.55	0	0
7.65	0	0
7.75	0	0
7.85	0	0
7.95	0	0
8.05	0	0
8.15	0	0
8.25	0	0
8.35	0	0
8.45	0	0
8.55	0	0
8.65	0	0
8.75	0	0
8.85	0	0
8.95	0	0
9.05	0	0
9.15	0	0
9.25	0	0
9.35	0	0
9.45	0	0
9.55	0	0
9.65	0	0
9.75	0	0
9.85	0	0
9.95	0	0

A_pre = 89
E	Counts	Stat.Err
0.05	157.256	13.8835
0.15	332.412	20.5076
0.25	374.28	22.3631
0.35	431.119	24.9632
0.45	445.468	25.9703
0.55	415.59	25.0686
0.65	406.668	26.5904
0.75	398.397	29.8526
0.85	332.806	26.2015
0.95	299.812	23.4088
1.05	277.447	23.4293
1.15	235.515	20.3822
1.25	216.428	20.5914
1.35	203.931	20.8571
1.45	206.464	22.3381
1.55	187.863	22.5467
1.65	180.089	23.1288
1.75	180.925	21.8081
1.85	127.15	18.5633
1.95	108.085	17.1236
2.05	119.085	18.3692
2.15	74.9164	12.7396
2.25	87.9777	14.0887
2.35	107.885	22.0882
2.45	34.8948	9.25943
2.55	48.7572	11.2188
2.65	64.9718	17.7322
2.75	47.8174	11.7235
2.85	56.6185	16.2141
2.95	50.2366	14.9589
3.05	41.6892	11.3881
3.15	55.861	14.0483
3.25	23.9909	8.72933
3.35	43.314	16.4045
3.45	57.5608	19.1857
3.55	16.708	6.19741
3.65	12.9646	5.40195
3.75	35.0876	12.7661
3.85	8.33002	4.75269
3.95	13.2672	7.57205
4.05	27.9845	12.3475
4.15	29.6259	11.8356
4.25	0	0
4.35	8.9911	6.32247
4.45	10.2992	5.03199
4.55	32.2015	14.6202
4.65	1.86728	2.28524
4.75	13.0104	7.54209
4.85	7.17391	4.39272
4.95	9.30857	5.66001
5.05	0	0
5.15	7.45927	6.58498
5.25	1.73868	2.00864
5.35	24.0063	19.1192
5.45	0	0
5.55	11.4995	8.66176
5.65	1.74391	2.11661
5.75	0	0
5.85	5.8844	6.20463
5.95	15.3255	11.2267
6.05	1.62341	1.93227
6.15	0	0
6.25	0	0
6.35	3.21555	3.46133
6.45	0	0
6.55	0	0
6.65	0	0
6.75	0	0
6.85	5.26364	3.90052
6.95	0	0
7.05	0	0
7.15	0	0
7.25	0	0
7.35	0	0
7.45	0	0
7.55	0	0
7.65	0	0
7.75	0	0
7.85	0	0
7.95	0	0
8.05	0	0
8.15	0	0
8.25	0	0
8.35	0	0
8.45	0	0
8.55	0	0
8.65	0	0
8.75	0	0
8.85	0	0
8.95	0	0
9.05	0	0
9.15	0	0
9.25	0	0
9.35	0	0
9.45	0	0
9.55	0	0
9.65	0	0
9.75	0	0
9.85	0	0
9.95	0	0

A_pre = 90
E	Counts	Stat.Err
0.05	200.626	14.7716
0.15	443.545	23.2873
0.25	521.723	26.9575
0.35	587.032	29.3693
0.45	610.519	31.898
0.55	603.754	31.8672
0.65	501.544	27.9085
0.75	460.169	27.3186
0.85	481.751	29.9625
0.95	428.748	29.5084
1.05	339.893	25.6982
1.15	302.088	25.568
1.25	304.333	24.2995
1.35	277.45	26.0357
1.45	223.895	24.296
1.55	239.21	24.4924
1.65	218.654	23.4254
1.75	248.836	30.0398
1.85	149.775	20.9654
1.95	140.278	18.5695
2.05	113.136	17.6492
2.15	155.026	20.862
2.25	149.567	22.8024
2.35	117.609	18.0337
2.45	83.6992	15.2969
2.55	79.6766	14.9413
2.65	93.0737	17.4419
2.75	81.8506	15.2884
2.85	68.4586	15.5548
2.95	81.1792	18.7383
3.05	69.4332	18.1587
3.15	62.787	16.6888
3.25	47.6445	15.7733
3.35	40.6718	13.5455
3.45	27.4985	9.88096
3.55	46.7387	12.9423
3.65	45.888	17.5029
3.75	26.2022	11.7868
3.85	38.7185	12.5479
3.95	26.778	9.84846
4.05	28.114	12.2637
4.15	9.14398	4.75071
4.25	2.66507	2.38868
4.35	13.4789	7.75355
4.45	12.941	7.30378
4.55	41.862	20.6059
4.65	10.0887	4.94632
4.75	6.94769	4.36344
4.85	18.3046	12.1095
4.95	5.8136	3.92916
5.05	0	0
5.15	17.9069	8.92133
5.25	11.8753	8.6149
5.35	1.93648	2.37511
5.45	2.4368	2.83036
5.55	0	0
5.65	10.2434	9.09852
5.75	1.49179	1.81941
5.85	1.63494	1.94883
5.95	17.8128	13.9617
6.05	0	0
6.15	2.50331	2.7532
6.25	0	0
6.35	0	0
6.45	13.5554	13.9144
6.55	2.42562	2.67713
6.65	0	0
6.75	0	0
6.85	0	0
6.95	1.68033	1.9511
7.05	0	0
7.15	0	0
7.25	0	0
7.35	0	0
7.45	7.53118	7.74951
7.55	1.37831	1.57865
7.65	0	0
7.75	0	0
7.85	0	0
7.95	0	0
8.05	0	0
8.15	0	0
8.25	0	0
8.35	0	0
8.45	0	0
8.55	0	0
8.65	0	0
8.75	0	0
8.85	0	0
8.95	0	0
9.05	0	0
9.15	0	0
9.25	0	0
9.35	0	0
9.45	0	0
9.55	0	0
9.65	0	0
9.75	0	0
9.85	0	0
9.95	0	0

A_pre = 91
E	Counts	Stat.Err
0.05	285.823	17.3919
0.15	524.345	24.7736
0.25	645.417	29.5876
0.35	724.635	32.1538
0.45	716.186	34.2004
0.55	695.241	33.925
0.65	582.109	31.3586
0.75	601.111	33.2168
0.85	565.622	31.2977
0.95	512.625	32.0688
1.05	446.662	28.8613
1.15	428.955	30.9682
1.25	387.96	28.7842
1.35	353.414	28.1052
1.45	332.185	27.599
